State,year,rate,rate_type,age
NY,2017,2.9,rate_pregnancies,lt15
OH,2017,2.2,rate_pregnancies,lt15
OK,2017,2.8,rate_pregnancies,lt15
OR,2017,1.4,rate_pregnancies,lt15
PA,2017,2.2,rate_pregnancies,lt15
RI,2017,8.6,rate_pregnancies,lt15
SC,2017,2.4,rate_pregnancies,lt15
SD,2017,5.4,rate_pregnancies,lt15
TN,2017,2.5,rate_pregnancies,lt15
TX,2017,2.4,rate_pregnancies,lt15
US,2017,2.2,rate_pregnancies,lt15
UT,2017,4.6,rate_pregnancies,lt15
VA,2017,1.9,rate_pregnancies,lt15
VT,2017,5.2,rate_pregnancies,lt15
WA,2017,1.5,rate_pregnancies,lt15
WI,2017,1.5,rate_pregnancies,lt15
WV,2017,1.5,rate_pregnancies,lt15
WY,2017,4.3,rate_pregnancies,lt15
AK,2017,13.5,rate_pregnancies,1517
AL,2017,16.2,rate_pregnancies,1517
AR,2017,17.3,rate_pregnancies,1517
AZ,2017,13.5,rate_pregnancies,1517
CA,2017,12.8,rate_pregnancies,1517
CO,2017,11.6,rate_pregnancies,1517
CT,2017,10.3,rate_pregnancies,1517
DC,2017,40.5,rate_pregnancies,1517
DE,2017,15.6,rate_pregnancies,1517
FL,2017,12.8,rate_pregnancies,1517
GA,2017,14.4,rate_pregnancies,1517
HI,2017,12.6,rate_pregnancies,1517
IA,2017,9.7,rate_pregnancies,1517
ID,2017,8.6,rate_pregnancies,1517
IL,2017,13.3,rate_pregnancies,1517
IN,2017,13.2,rate_pregnancies,1517
KS,2017,11.2,rate_pregnancies,1517
KY,2017,14.5,rate_pregnancies,1517
LA,2017,17.0,rate_pregnancies,1517
MA,2017,7.1,rate_pregnancies,1517
MD,2017,14.7,rate_pregnancies,1517
ME,2017,9.6,rate_pregnancies,1517
MI,2017,12.1,rate_pregnancies,1517
MN,2017,7.8,rate_pregnancies,1517
MO,2017,13.1,rate_pregnancies,1517
MS,2017,19.0,rate_pregnancies,1517
MT,2017,,rate_pregnancies,1517
NC,2017,14.1,rate_pregnancies,1517
ND,2017,,rate_pregnancies,1517
NE,2017,11.1,rate_pregnancies,1517
NH,2017,6.6,rate_pregnancies,1517
NJ,2017,13.5,rate_pregnancies,1517
NM,2017,22.4,rate_pregnancies,1517
NV,2017,15.0,rate_pregnancies,1517
NY,2017,16.2,rate_pregnancies,1517
OH,2017,12.8,rate_pregnancies,1517
OK,2017,16.7,rate_pregnancies,1517
OR,2017,10.4,rate_pregnancies,1517
PA,2017,11.7,rate_pregnancies,1517
RI,2017,10.8,rate_pregnancies,1517
SC,2017,15.8,rate_pregnancies,1517
SD,2017,13.0,rate_pregnancies,1517
TN,2017,14.7,rate_pregnancies,1517
TX,2017,18.0,rate_pregnancies,1517
US,2017,13.5,rate_pregnancies,1517
UT,2017,8.2,rate_pregnancies,1517
VA,2017,10.0,rate_pregnancies,1517
VT,2017,8.2,rate_pregnancies,1517
WA,2017,10.9,rate_pregnancies,1517
WI,2017,8.9,rate_pregnancies,1517
WV,2017,,rate_pregnancies,1517
WY,2017,12.6,rate_pregnancies,1517
AK,2017,70.3,rate_pregnancies,1819
AL,2017,71.2,rate_pregnancies,1819
AR,2017,84.0,rate_pregnancies,1819
AZ,2017,60.6,rate_pregnancies,1819
CA,2017,52.2,rate_pregnancies,1819
CO,2017,48.2,rate_pregnancies,1819
CT,2017,34.8,rate_pregnancies,1819
DC,2017,51.5,rate_pregnancies,1819
DE,2017,53.2,rate_pregnancies,1819
FL,2017,61.5,rate_pregnancies,1819
GA,2017,65.7,rate_pregnancies,1819
HI,2017,63.5,rate_pregnancies,1819
IA,2017,41.4,rate_pregnancies,1819
ID,2017,54.4,rate_pregnancies,1819
IL,2017,56.3,rate_pregnancies,1819
IN,2017,62.3,rate_pregnancies,1819
KS,2017,57.3,rate_pregnancies,1819
KY,2017,74.4,rate_pregnancies,1819
LA,2017,80.4,rate_pregnancies,1819
MA,2017,27.2,rate_pregnancies,1819
MD,2017,55.4,rate_pregnancies,1819
ME,2017,41.9,rate_pregnancies,1819
MI,2017,50.0,rate_pregnancies,1819
MN,2017,37.8,rate_pregnancies,1819
MO,2017,63.2,rate_pregnancies,1819
MS,2017,77.2,rate_pregnancies,1819
MT,2017,,rate_pregnancies,1819
NC,2017,57.3,rate_pregnancies,1819
ND,2017,,rate_pregnancies,1819
NE,2017,46.4,rate_pregnancies,1819
NH,2017,27.8,rate_pregnancies,1819
NJ,2017,54.2,rate_pregnancies,1819
NM,2017,70.5,rate_pregnancies,1819
NV,2017,74.1,rate_pregnancies,1819
NY,2017,56.5,rate_pregnancies,1819
OH,2017,57.8,rate_pregnancies,1819
OK,2017,75.1,rate_pregnancies,1819
OR,2017,49.4,rate_pregnancies,1819
PA,2017,44.6,rate_pregnancies,1819
RI,2017,33.7,rate_pregnancies,1819
SC,2017,59.4,rate_pregnancies,1819
SD,2017,55.0,rate_pregnancies,1819
TN,2017,71.2,rate_pregnancies,1819
TX,2017,71.9,rate_pregnancies,1819
US,2017,56.9,rate_pregnancies,1819
UT,2017,42.7,rate_pregnancies,1819
VA,2017,45.2,rate_pregnancies,1819
VT,2017,27.2,rate_pregnancies,1819
WA,2017,51.3,rate_pregnancies,1819
WI,2017,38.1,rate_pregnancies,1819
WV,2017,,rate_pregnancies,1819
WY,2017,68.1,rate_pregnancies,1819
AK,2017,33.7,rate_pregnancies,1519
AL,2017,38.1,rate_pregnancies,1519
AR,2017,43.8,rate_pregnancies,1519
AZ,2017,32.3,rate_pregnancies,1519
CA,2017,28.7,rate_pregnancies,1519
CO,2017,26.2,rate_pregnancies,1519
CT,2017,20.8,rate_pregnancies,1519
DC,2017,47.0,rate_pregnancies,1519
DE,2017,31.5,rate_pregnancies,1519
FL,2017,31.8,rate_pregnancies,1519
GA,2017,34.5,rate_pregnancies,1519
HI,2017,32.3,rate_pregnancies,1519
IA,2017,23.1,rate_pregnancies,1519
ID,2017,26.0,rate_pregnancies,1519
IL,2017,30.0,rate_pregnancies,1519
IN,2017,32.8,rate_pregnancies,1519
KS,2017,29.7,rate_pregnancies,1519
KY,2017,38.5,rate_pregnancies,1519
LA,2017,41.3,rate_pregnancies,1519
MA,2017,16.4,rate_pregnancies,1519
MD,2017,31.0,rate_pregnancies,1519
ME,2017,22.9,rate_pregnancies,1519
MI,2017,27.4,rate_pregnancies,1519
MN,2017,19.7,rate_pregnancies,1519
MO,2017,32.9,rate_pregnancies,1519
MS,2017,42.6,rate_pregnancies,1519
MT,2017,31.8,rate_pregnancies,1519
NC,2017,31.9,rate_pregnancies,1519
ND,2017,24.2,rate_pregnancies,1519
NE,2017,25.4,rate_pregnancies,1519
NH,2017,15.8,rate_pregnancies,1519
NJ,2017,28.9,rate_pregnancies,1519
NM,2017,41.4,rate_pregnancies,1519
NV,2017,36.4,rate_pregnancies,1519
NY,2017,33.0,rate_pregnancies,1519
OH,2017,30.8,rate_pregnancies,1519
OK,2017,39.8,rate_pregnancies,1519
OR,2017,25.9,rate_pregnancies,1519
PA,2017,25.7,rate_pregnancies,1519
RI,2017,22.2,rate_pregnancies,1519
SC,2017,33.5,rate_pregnancies,1519
SD,2017,30.3,rate_pregnancies,1519
TN,2017,36.7,rate_pregnancies,1519
TX,2017,38.7,rate_pregnancies,1519
US,2017,31.0,rate_pregnancies,1519
UT,2017,21.5,rate_pregnancies,1519
VA,2017,24.5,rate_pregnancies,1519
VT,2017,17.6,rate_pregnancies,1519
WA,2017,26.6,rate_pregnancies,1519
WI,2017,20.8,rate_pregnancies,1519
WV,2017,37.1,rate_pregnancies,1519
WY,2017,34.4,rate_pregnancies,1519
AK,2017,35.6,rate_pregnancies,lt20
AL,2017,38.6,rate_pregnancies,lt20
AR,2017,44.6,rate_pregnancies,lt20
AZ,2017,32.6,rate_pregnancies,lt20
CA,2017,29.1,rate_pregnancies,lt20
CO,2017,26.5,rate_pregnancies,lt20
CT,2017,21.1,rate_pregnancies,lt20
DC,2017,48.1,rate_pregnancies,lt20
DE,2017,33.0,rate_pregnancies,lt20
FL,2017,32.2,rate_pregnancies,lt20
GA,2017,35.0,rate_pregnancies,lt20
HI,2017,35.2,rate_pregnancies,lt20
IA,2017,23.5,rate_pregnancies,lt20
ID,2017,26.2,rate_pregnancies,lt20
IL,2017,30.5,rate_pregnancies,lt20
IN,2017,33.2,rate_pregnancies,lt20
KS,2017,29.9,rate_pregnancies,lt20
KY,2017,38.9,rate_pregnancies,lt20
LA,2017,42.0,rate_pregnancies,lt20
MA,2017,16.6,rate_pregnancies,lt20
MD,2017,31.6,rate_pregnancies,lt20
ME,2017,23.6,rate_pregnancies,lt20
MI,2017,27.9,rate_pregnancies,lt20
MN,2017,19.9,rate_pregnancies,lt20
MO,2017,33.2,rate_pregnancies,lt20
MS,2017,43.4,rate_pregnancies,lt20
MT,2017,33.0,rate_pregnancies,lt20
NC,2017,32.3,rate_pregnancies,lt20
ND,2017,24.9,rate_pregnancies,lt20
NE,2017,26.4,rate_pregnancies,lt20
NH,2017,15.9,rate_pregnancies,lt20
NJ,2017,29.4,rate_pregnancies,lt20
NM,2017,42.0,rate_pregnancies,lt20
NV,2017,37.0,rate_pregnancies,lt20
NY,2017,33.6,rate_pregnancies,lt20
OH,2017,31.2,rate_pregnancies,lt20
OK,2017,40.3,rate_pregnancies,lt20
OR,2017,26.2,rate_pregnancies,lt20
PA,2017,26.1,rate_pregnancies,lt20
RI,2017,23.6,rate_pregnancies,lt20
SC,2017,34.0,rate_pregnancies,lt20
SD,2017,31.4,rate_pregnancies,lt20
TN,2017,37.2,rate_pregnancies,lt20
TX,2017,39.2,rate_pregnancies,lt20
US,2017,31.4,rate_pregnancies,lt20
UT,2017,22.5,rate_pregnancies,lt20
VA,2017,24.9,rate_pregnancies,lt20
VT,2017,18.4,rate_pregnancies,lt20
WA,2017,26.9,rate_pregnancies,lt20
WI,2017,21.1,rate_pregnancies,lt20
WV,2017,37.4,rate_pregnancies,lt20
WY,2017,35.3,rate_pregnancies,lt20
AK,2017,135.1,rate_pregnancies,2024
AL,2017,132.5,rate_pregnancies,2024
AR,2017,142.5,rate_pregnancies,2024
AZ,2017,114.5,rate_pregnancies,2024
CA,2017,101.5,rate_pregnancies,2024
CO,2017,94.4,rate_pregnancies,2024
CT,2017,76.6,rate_pregnancies,2024
DC,2017,102.1,rate_pregnancies,2024
DE,2017,116.9,rate_pregnancies,2024
FL,2017,118.7,rate_pregnancies,2024
GA,2017,129.1,rate_pregnancies,2024
HI,2017,121.7,rate_pregnancies,2024
IA,2017,92.7,rate_pregnancies,2024
ID,2017,131.6,rate_pregnancies,2024
IL,2017,104.4,rate_pregnancies,2024
IN,2017,117.6,rate_pregnancies,2024
KS,2017,105.2,rate_pregnancies,2024
KY,2017,129.2,rate_pregnancies,2024
LA,2017,142.8,rate_pregnancies,2024
MA,2017,61.4,rate_pregnancies,2024
MD,2017,117.2,rate_pregnancies,2024
ME,2017,93.3,rate_pregnancies,2024
MI,2017,104.7,rate_pregnancies,2024
MN,2017,83.6,rate_pregnancies,2024
MO,2017,115.3,rate_pregnancies,2024
MS,2017,145.7,rate_pregnancies,2024
MT,2017,102.0,rate_pregnancies,2024
NC,2017,119.6,rate_pregnancies,2024
ND,2017,93.4,rate_pregnancies,2024
NE,2017,99.6,rate_pregnancies,2024
NH,2017,64.7,rate_pregnancies,2024
NJ,2017,110.5,rate_pregnancies,2024
NM,2017,123.4,rate_pregnancies,2024
NV,2017,140.0,rate_pregnancies,2024
NY,2017,112.0,rate_pregnancies,2024
OH,2017,115.4,rate_pregnancies,2024
OK,2017,133.1,rate_pregnancies,2024
OR,2017,93.1,rate_pregnancies,2024
PA,2017,102.3,rate_pregnancies,2024
RI,2017,84.6,rate_pregnancies,2024
SC,2017,122.9,rate_pregnancies,2024
SD,2017,111.4,rate_pregnancies,2024
TN,2017,126.5,rate_pregnancies,2024
TX,2017,127.1,rate_pregnancies,2024
US,2017,111.2,rate_pregnancies,2024
UT,2017,106.2,rate_pregnancies,2024
VA,2017,99.1,rate_pregnancies,2024
VT,2017,62.6,rate_pregnancies,2024
WA,2017,100.7,rate_pregnancies,2024
WI,2017,83.2,rate_pregnancies,2024
WV,2017,131.9,rate_pregnancies,2024
WY,2017,115.9,rate_pregnancies,2024
AK,2017,152.7,rate_pregnancies,2529
AL,2017,146.3,rate_pregnancies,2529
AR,2017,149.6,rate_pregnancies,2529
AZ,2017,139.5,rate_pregnancies,2529
CA,2017,127.1,rate_pregnancies,2529
CO,2017,119.4,rate_pregnancies,2529
CT,2017,138.2,rate_pregnancies,2529
DC,2017,82.1,rate_pregnancies,2529
DE,2017,143.7,rate_pregnancies,2529
FL,2017,144.7,rate_pregnancies,2529
GA,2017,149.7,rate_pregnancies,2529
HI,2017,136.5,rate_pregnancies,2529
IA,2017,170.8,rate_pregnancies,2529
ID,2017,161.6,rate_pregnancies,2529
IL,2017,136.7,rate_pregnancies,2529
IN,2017,156.2,rate_pregnancies,2529
KS,2017,159.8,rate_pregnancies,2529
KY,2017,146.7,rate_pregnancies,2529
LA,2017,147.5,rate_pregnancies,2529
MA,2017,107.5,rate_pregnancies,2529
MD,2017,152.3,rate_pregnancies,2529
ME,2017,128.6,rate_pregnancies,2529
MI,2017,156.4,rate_pregnancies,2529
MN,2017,154.5,rate_pregnancies,2529
MO,2017,146.4,rate_pregnancies,2529
MS,2017,150.8,rate_pregnancies,2529
MT,2017,142.3,rate_pregnancies,2529
NC,2017,142.8,rate_pregnancies,2529
ND,2017,175.4,rate_pregnancies,2529
NE,2017,176.5,rate_pregnancies,2529
NH,2017,126.1,rate_pregnancies,2529
NJ,2017,165.0,rate_pregnancies,2529
NM,2017,140.1,rate_pregnancies,2529
NV,2017,144.7,rate_pregnancies,2529
NY,2017,140.4,rate_pregnancies,2529
OH,2017,145.4,rate_pregnancies,2529
OK,2017,147.5,rate_pregnancies,2529
OR,2017,120.9,rate_pregnancies,2529
PA,2017,141.6,rate_pregnancies,2529
RI,2017,124.2,rate_pregnancies,2529
SC,2017,140.1,rate_pregnancies,2529
SD,2017,183.2,rate_pregnancies,2529
TN,2017,140.0,rate_pregnancies,2529
TX,2017,144.7,rate_pregnancies,2529
US,2017,141.6,rate_pregnancies,2529
UT,2017,175.6,rate_pregnancies,2529
VA,2017,137.7,rate_pregnancies,2529
VT,2017,130.3,rate_pregnancies,2529
WA,2017,128.3,rate_pregnancies,2529
WI,2017,151.2,rate_pregnancies,2529
WV,2017,139.1,rate_pregnancies,2529
WY,2017,156.1,rate_pregnancies,2529
AK,2017,132.2,rate_pregnancies,3034
AL,2017,113.0,rate_pregnancies,3034
AR,2017,108.7,rate_pregnancies,3034
AZ,2017,123.2,rate_pregnancies,3034
CA,2017,141.0,rate_pregnancies,3034
CO,2017,125.0,rate_pregnancies,3034
CT,2017,156.9,rate_pregnancies,3034
DC,2017,105.1,rate_pregnancies,3034
DE,2017,143.7,rate_pregnancies,3034
FL,2017,137.2,rate_pregnancies,3034
GA,2017,131.4,rate_pregnancies,3034
HI,2017,131.7,rate_pregnancies,3034
IA,2017,144.9,rate_pregnancies,3034
ID,2017,124.9,rate_pregnancies,3034
IL,2017,143.5,rate_pregnancies,3034
IN,2017,129.1,rate_pregnancies,3034
KS,2017,134.8,rate_pregnancies,3034
KY,2017,117.8,rate_pregnancies,3034
LA,2017,117.9,rate_pregnancies,3034
MA,2017,147.2,rate_pregnancies,3034
MD,2017,156.1,rate_pregnancies,3034
ME,2017,123.4,rate_pregnancies,3034
MI,2017,141.5,rate_pregnancies,3034
MN,2017,160.7,rate_pregnancies,3034
MO,2017,125.6,rate_pregnancies,3034
MS,2017,104.9,rate_pregnancies,3034
MT,2017,128.2,rate_pregnancies,3034
NC,2017,129.5,rate_pregnancies,3034
ND,2017,158.4,rate_pregnancies,3034
NE,2017,151.8,rate_pregnancies,3034
NH,2017,134.9,rate_pregnancies,3034
NJ,2017,180.8,rate_pregnancies,3034
NM,2017,106.7,rate_pregnancies,3034
NV,2017,127.6,rate_pregnancies,3034
NY,2017,154.5,rate_pregnancies,3034
OH,2017,133.8,rate_pregnancies,3034
OK,2017,114.8,rate_pregnancies,3034
OR,2017,120.2,rate_pregnancies,3034
PA,2017,141.5,rate_pregnancies,3034
RI,2017,136.7,rate_pregnancies,3034
SC,2017,122.0,rate_pregnancies,3034
SD,2017,153.7,rate_pregnancies,3034
TN,2017,118.4,rate_pregnancies,3034
TX,2017,127.8,rate_pregnancies,3034
US,2017,136.4,rate_pregnancies,3034
UT,2017,150.6,rate_pregnancies,3034
VA,2017,139.6,rate_pregnancies,3034
VT,2017,131.6,rate_pregnancies,3034
WA,2017,135.1,rate_pregnancies,3034
WI,2017,142.6,rate_pregnancies,3034
WV,2017,104.5,rate_pregnancies,3034
WY,2017,116.3,rate_pregnancies,3034
AK,2017,70.9,rate_pregnancies,3539
AL,2017,48.4,rate_pregnancies,3539
AR,2017,44.0,rate_pregnancies,3539
AZ,2017,63.2,rate_pregnancies,3539
CA,2017,88.6,rate_pregnancies,3539
CO,2017,70.0,rate_pregnancies,3539
CT,2017,86.4,rate_pregnancies,3539
DC,2017,98.0,rate_pregnancies,3539
DE,2017,71.9,rate_pregnancies,3539
FL,2017,73.8,rate_pregnancies,3539
GA,2017,66.7,rate_pregnancies,3539
HI,2017,84.3,rate_pregnancies,3539
IA,2017,59.9,rate_pregnancies,3539
ID,2017,57.2,rate_pregnancies,3539
IL,2017,76.8,rate_pregnancies,3539
IN,2017,54.1,rate_pregnancies,3539
KS,2017,58.8,rate_pregnancies,3539
KY,2017,49.6,rate_pregnancies,3539
LA,2017,53.5,rate_pregnancies,3539
MA,2017,91.8,rate_pregnancies,3539
MD,2017,89.8,rate_pregnancies,3539
ME,2017,58.2,rate_pregnancies,3539
MI,2017,64.2,rate_pregnancies,3539
MN,2017,75.7,rate_pregnancies,3539
MO,2017,56.3,rate_pregnancies,3539
MS,2017,43.3,rate_pregnancies,3539
MT,2017,60.0,rate_pregnancies,3539
NC,2017,64.3,rate_pregnancies,3539
ND,2017,65.9,rate_pregnancies,3539
NE,2017,66.3,rate_pregnancies,3539
NH,2017,65.2,rate_pregnancies,3539
NJ,2017,102.8,rate_pregnancies,3539
NM,2017,55.2,rate_pregnancies,3539
NV,2017,69.2,rate_pregnancies,3539
NY,2017,101.5,rate_pregnancies,3539
OH,2017,59.1,rate_pregnancies,3539
OK,2017,48.3,rate_pregnancies,3539
OR,2017,67.1,rate_pregnancies,3539
PA,2017,70.6,rate_pregnancies,3539
RI,2017,76.4,rate_pregnancies,3539
SC,2017,58.2,rate_pregnancies,3539
SD,2017,64.7,rate_pregnancies,3539
TN,2017,53.4,rate_pregnancies,3539
TX,2017,65.2,rate_pregnancies,3539
US,2017,72.3,rate_pregnancies,3539
UT,2017,65.9,rate_pregnancies,3539
VA,2017,77.3,rate_pregnancies,3539
VT,2017,68.8,rate_pregnancies,3539
WA,2017,76.2,rate_pregnancies,3539
WI,2017,62.0,rate_pregnancies,3539
WV,2017,41.3,rate_pregnancies,3539
WY,2017,53.3,rate_pregnancies,3539
AK,2017,17.9,rate_pregnancies,40plus
AL,2017,9.1,rate_pregnancies,40plus
AR,2017,9.3,rate_pregnancies,40plus
AZ,2017,15.3,rate_pregnancies,40plus
CA,2017,23.6,rate_pregnancies,40plus
CO,2017,16.4,rate_pregnancies,40plus
CT,2017,20.3,rate_pregnancies,40plus
DC,2017,34.0,rate_pregnancies,40plus
DE,2017,16.3,rate_pregnancies,40plus
FL,2017,18.7,rate_pregnancies,40plus
GA,2017,15.9,rate_pregnancies,40plus
HI,2017,25.0,rate_pregnancies,40plus
IA,2017,11.7,rate_pregnancies,40plus
ID,2017,12.2,rate_pregnancies,40plus
IL,2017,17.8,rate_pregnancies,40plus
IN,2017,11.2,rate_pregnancies,40plus
KS,2017,12.2,rate_pregnancies,40plus
KY,2017,10.0,rate_pregnancies,40plus
LA,2017,11.5,rate_pregnancies,40plus
MA,2017,21.4,rate_pregnancies,40plus
MD,2017,23.3,rate_pregnancies,40plus
ME,2017,11.0,rate_pregnancies,40plus
MI,2017,14.4,rate_pregnancies,40plus
MN,2017,16.5,rate_pregnancies,40plus
MO,2017,11.4,rate_pregnancies,40plus
MS,2017,8.4,rate_pregnancies,40plus
MT,2017,13.7,rate_pregnancies,40plus
NC,2017,14.5,rate_pregnancies,40plus
ND,2017,14.3,rate_pregnancies,40plus
NE,2017,13.2,rate_pregnancies,40plus
NH,2017,12.4,rate_pregnancies,40plus
NJ,2017,26.7,rate_pregnancies,40plus
NM,2017,13.2,rate_pregnancies,40plus
NV,2017,19.0,rate_pregnancies,40plus
NY,2017,28.9,rate_pregnancies,40plus
OH,2017,11.8,rate_pregnancies,40plus
OK,2017,9.7,rate_pregnancies,40plus
OR,2017,16.4,rate_pregnancies,40plus
PA,2017,15.5,rate_pregnancies,40plus
RI,2017,18.8,rate_pregnancies,40plus
SC,2017,12.8,rate_pregnancies,40plus
SD,2017,13.5,rate_pregnancies,40plus
TN,2017,10.8,rate_pregnancies,40plus
TX,2017,15.4,rate_pregnancies,40plus
US,2017,18.5,rate_pregnancies,40plus
UT,2017,15.6,rate_pregnancies,40plus
VA,2017,18.2,rate_pregnancies,40plus
VT,2017,15.5,rate_pregnancies,40plus
WA,2017,18.5,rate_pregnancies,40plus
WI,2017,12.8,rate_pregnancies,40plus
WV,2017,8.6,rate_pregnancies,40plus
WY,2017,10.5,rate_pregnancies,40plus
AK,2018,4.3,rate_pregnancies,lt15
AL,2018,2.6,rate_pregnancies,lt15
AR,2018,2.8,rate_pregnancies,lt15
AZ,2018,1.5,rate_pregnancies,lt15
CA,2018,2.0,rate_pregnancies,lt15
CO,2018,1.6,rate_pregnancies,lt15
CT,2018,8.0,rate_pregnancies,lt15
DC,2018,35.1,rate_pregnancies,lt15
DE,2018,7.4,rate_pregnancies,lt15
FL,2018,1.9,rate_pregnancies,lt15
GA,2018,2.6,rate_pregnancies,lt15
HI,2018,11.5,rate_pregnancies,lt15
IA,2018,1.1,rate_pregnancies,lt15
ID,2018,3.7,rate_pregnancies,lt15
IL,2018,2.3,rate_pregnancies,lt15
IN,2018,2.0,rate_pregnancies,lt15
KS,2018,1.1,rate_pregnancies,lt15
KY,2018,1.9,rate_pregnancies,lt15
LA,2018,2.9,rate_pregnancies,lt15
MA,2018,1.3,rate_pregnancies,lt15
MD,2018,3.0,rate_pregnancies,lt15
ME,2018,4.0,rate_pregnancies,lt15
MI,2018,1.8,rate_pregnancies,lt15
MN,2018,1.2,rate_pregnancies,lt15
MO,2018,2.4,rate_pregnancies,lt15
MS,2018,4.2,rate_pregnancies,lt15
MT,2018,4.2,rate_pregnancies,lt15
NC,2018,2.5,rate_pregnancies,lt15
ND,2018,5.0,rate_pregnancies,lt15
NE,2018,4.7,rate_pregnancies,lt15
NH,2018,5.8,rate_pregnancies,lt15
NJ,2018,3.4,rate_pregnancies,lt15
NM,2018,2.4,rate_pregnancies,lt15
NV,2018,2.0,rate_pregnancies,lt15
NY,2018,3.0,rate_pregnancies,lt15
OH,2018,1.8,rate_pregnancies,lt15
OK,2018,2.9,rate_pregnancies,lt15
OR,2018,5.4,rate_pregnancies,lt15
PA,2018,2.1,rate_pregnancies,lt15
RI,2018,5.3,rate_pregnancies,lt15
SC,2018,2.6,rate_pregnancies,lt15
SD,2018,4.6,rate_pregnancies,lt15
TN,2018,2.5,rate_pregnancies,lt15
TX,2018,2.4,rate_pregnancies,lt15
US,2018,2.1,rate_pregnancies,lt15
UT,2018,3.8,rate_pregnancies,lt15
VA,2018,1.3,rate_pregnancies,lt15
VT,2018,,rate_pregnancies,lt15
WA,2018,1.4,rate_pregnancies,lt15
WI,2018,1.5,rate_pregnancies,lt15
WV,2018,1.9,rate_pregnancies,lt15
WY,2018,4.9,rate_pregnancies,lt15
AK,2018,10.5,rate_pregnancies,1517
AL,2018,15.6,rate_pregnancies,1517
AR,2018,16.7,rate_pregnancies,1517
AZ,2018,13.1,rate_pregnancies,1517
CA,2018,12.1,rate_pregnancies,1517
CO,2018,10.8,rate_pregnancies,1517
CT,2018,9.8,rate_pregnancies,1517
DC,2018,39.2,rate_pregnancies,1517
DE,2018,16.2,rate_pregnancies,1517
FL,2018,12.0,rate_pregnancies,1517
GA,2018,14.2,rate_pregnancies,1517
HI,2018,12.7,rate_pregnancies,1517
IA,2018,9.8,rate_pregnancies,1517
ID,2018,8.3,rate_pregnancies,1517
IL,2018,12.7,rate_pregnancies,1517
IN,2018,12.2,rate_pregnancies,1517
KS,2018,11.4,rate_pregnancies,1517
KY,2018,14.5,rate_pregnancies,1517
LA,2018,16.4,rate_pregnancies,1517
MA,2018,6.6,rate_pregnancies,1517
MD,2018,14.8,rate_pregnancies,1517
ME,2018,8.4,rate_pregnancies,1517
MI,2018,10.9,rate_pregnancies,1517
MN,2018,6.8,rate_pregnancies,1517
MO,2018,12.9,rate_pregnancies,1517
MS,2018,17.4,rate_pregnancies,1517
MT,2018,11.1,rate_pregnancies,1517
NC,2018,12.7,rate_pregnancies,1517
ND,2018,11.0,rate_pregnancies,1517
NE,2018,9.7,rate_pregnancies,1517
NH,2018,6.3,rate_pregnancies,1517
NJ,2018,14.0,rate_pregnancies,1517
NM,2018,18.8,rate_pregnancies,1517
NV,2018,14.2,rate_pregnancies,1517
NY,2018,15.9,rate_pregnancies,1517
OH,2018,11.9,rate_pregnancies,1517
OK,2018,15.3,rate_pregnancies,1517
OR,2018,9.5,rate_pregnancies,1517
PA,2018,11.6,rate_pregnancies,1517
RI,2018,11.2,rate_pregnancies,1517
SC,2018,15.8,rate_pregnancies,1517
SD,2018,,rate_pregnancies,1517
TN,2018,13.6,rate_pregnancies,1517
TX,2018,16.2,rate_pregnancies,1517
US,2018,12.7,rate_pregnancies,1517
UT,2018,7.3,rate_pregnancies,1517
VA,2018,9.5,rate_pregnancies,1517
VT,2018,6.7,rate_pregnancies,1517
WA,2018,10.5,rate_pregnancies,1517
WI,2018,8.0,rate_pregnancies,1517
WV,2018,12.0,rate_pregnancies,1517
WY,2018,9.9,rate_pregnancies,1517
AK,2018,70.7,rate_pregnancies,1819
AL,2018,64.8,rate_pregnancies,1819
AR,2018,75.8,rate_pregnancies,1819
AZ,2018,54.1,rate_pregnancies,1819
CA,2018,49.6,rate_pregnancies,1819
CO,2018,43.5,rate_pregnancies,1819
CT,2018,34.2,rate_pregnancies,1819
DC,2018,53.1,rate_pregnancies,1819
DE,2018,54.0,rate_pregnancies,1819
FL,2018,57.1,rate_pregnancies,1819
GA,2018,61.3,rate_pregnancies,1819
HI,2018,57.4,rate_pregnancies,1819
IA,2018,39.4,rate_pregnancies,1819
ID,2018,46.7,rate_pregnancies,1819
IL,2018,52.8,rate_pregnancies,1819
IN,2018,58.9,rate_pregnancies,1819
KS,2018,51.7,rate_pregnancies,1819
KY,2018,68.0,rate_pregnancies,1819
LA,2018,73.5,rate_pregnancies,1819
MA,2018,24.8,rate_pregnancies,1819
MD,2018,56.9,rate_pregnancies,1819
ME,2018,34.5,rate_pregnancies,1819
MI,2018,49.8,rate_pregnancies,1819
MN,2018,33.9,rate_pregnancies,1819
MO,2018,59.4,rate_pregnancies,1819
MS,2018,71.1,rate_pregnancies,1819
MT,2018,50.6,rate_pregnancies,1819
NC,2018,52.0,rate_pregnancies,1819
ND,2018,40.3,rate_pregnancies,1819
NE,2018,44.7,rate_pregnancies,1819
NH,2018,26.2,rate_pregnancies,1819
NJ,2018,54.5,rate_pregnancies,1819
NM,2018,69.2,rate_pregnancies,1819
NV,2018,71.1,rate_pregnancies,1819
NY,2018,54.8,rate_pregnancies,1819
OH,2018,52.8,rate_pregnancies,1819
OK,2018,72.4,rate_pregnancies,1819
OR,2018,44.2,rate_pregnancies,1819
